"model","scenario","region","variable","unit","2005","2010","2020","2030","2040","2050","2060","2070","2080","2090","2100"
"IMAGE 3.0.1","SSP1-26","World","Emissions|BC","Mt BC/yr",8.2512,8.0345,5.92325249099731,3.51351588821411,3.2293338470458997,3.2274329662323,2.94525194168091,2.7676150798797594,2.41752910614014,2.23685598373413,1.93494403362274
"IMAGE 3.0.1","SSP1-26","World","Emissions|C2F6","kt C2F6/yr",2.6495,2.3992,7.88810319843941,1.3034829173254099,0.537740303095676,0.130236021871338,0.0739290788893127,0.0572586842675781,0.0332818648320313,0.0213068718267212,0.0210363412326202
"IMAGE 3.0.1","SSP1-26","World","Emissions|C6F14","kt C6F14/yr",0.4358,0.4666,0.29718475691832,0.13761667335733,0.0220240131114044,0.030016207485199,0.0246124613990936,0.0233861521987305,0.0227161902095642,0.0225111357954254,0.0217728777702179
"IMAGE 3.0.1","SSP1-26","World","Emissions|CH4","Mt CH4/yr",346.472038947464,372.180524128648,333.062784148732,269.62891257702006,226.20146495550202,190.383407592773,175.346603393555,157.145797729492,135.4833984375,128.24299621582,120.32520294189501
"IMAGE 3.0.1","SSP1-26","World","Emissions|CO","Mt CO/yr",1061.5255,1048.8921,835.1705322074271,564.045639024291,515.622024495864,458.48575839804397,431.241058288004,418.39045709355,382.01262405024397,358.13608291596,307.22768143397496
"IMAGE 3.0.1","SSP1-26","World","Emissions|CO2|MAGICC Fossil and Industrial","Mt CO2/yr",29227.029227029198,32727.2327272327,36307.2944428411,34147.1652778476,26433.914875309703,19333.122119575,13000.063930054199,7288.20436482823,-474.65492858334005,-6002.1087627801,-5455.4410126723205
"IMAGE 3.0.1","SSP1-26","World","Emissions|CO2|AFOLU","Mt CO2/yr",4383.50438350438,3827.27049393716,2881.7483386899103,316.600657125478,-262.757655708442,-1600.1875476503699,-2434.2559863853103,-2502.96221758331,-2447.1851595729104,-2096.21244563841,-2891.9091671229803
"IMAGE 3.0.1","SSP1-26","World","Emissions|HFC125","kt HFC23/yr",13.7591,34.5984,63.6453384483337,59.0129956619263,12.9304833122253,6.12823820114136,6.83896398544312,7.6415119171142605,8.41743946075439,8.70846271514893,8.373523712158201
"IMAGE 3.0.1","SSP1-26","World","Emissions|HFC134a","kt HFC23/yr",120.9334,152.5132,391.27107324829103,360.19064388427694,63.7586367614746,43.910251617431605,48.8264389038086,54.4009895324707,59.776248931884794,61.751991271972706,59.3435211181641
"IMAGE 3.0.1","SSP1-26","World","Emissions|HFC143a","kt HFC23/yr",12.4483,26.5373,55.08116856918329,52.1957253860474,10.6292214118958,5.71883583068848,6.38208198547363,7.131014823913571,7.85510492324829,8.12668609619141,7.81412410736084
"IMAGE 3.0.1","SSP1-26","World","Emissions|HFC227ea","kt HFC23/yr",4.89,11.5413,8.35718895587921,4.94959065380096,2.52919219465256,0.324713200330734,0.359659999608994,0.36410358548164395,0.35855120420455894,0.34628438949585,0.33088719844818104
"IMAGE 3.0.1","SSP1-26","World","Emissions|HFC23","kt HFC23/yr",10.8117,9.5222,3.3735955146789505,1.37081438884735,0.7686806350231171,0.24363459646701802,0.13846230506897,0.0726490095257759,0.0362766087055206,0,0
"IMAGE 3.0.1","SSP1-26","World","Emissions|HFC245ca","kt HFC23/yr",59.507960130027506,59.507960130027506,62.2297086003174,5.0059060333686505,0,0,0,0,0,0,0
"IMAGE 3.0.1","SSP1-26","World","Emissions|HFC32","kt HFC23/yr",10.9934,17.9421,82.1049667236328,81.3241383789063,15.675044882202101,9.378058433532711,10.331809997558599,11.375300407409698,12.3509998321533,12.697360038757301,12.092510223388699
"IMAGE 3.0.1","SSP1-26","World","Emissions|HFC4310","kt HFC23/yr",3.2352,6.4867,4.57795217754841,2.87824343225956,1.43819079588652,0.0310015995055437,0.0318976007401943,0.032608799636364,0.0330427996814251,0.0331743992865086,0.0330203995108604
"IMAGE 3.0.1","SSP1-26","World","Emissions|N2O","kt N2O/yr",9943.06348326134,10340.1142933277,9804.68224217678,8536.584663881891,7871.914889551891,7593.67689525043,7593.43673062996,7705.696426469879,8025.621789105841,8541.91971028199,8354.562916248271
"IMAGE 3.0.1","SSP1-26","World","Emissions|NH3","Mt NH3/yr",50.8587785568975,52.83684998490379,57.5588414649897,59.28372578270929,61.412733180962,63.9194442021737,63.100294562376796,62.970934520959204,63.262780321511705,63.8213390940975,62.568349073155005
"IMAGE 3.0.1","SSP1-26","World","Emissions|NOx","Mt NO2/yr",127.46862860784799,129.36842860839099,120.64094834280701,89.27610818363578,77.497055118104,63.1327005168772,56.5292663623375,49.5865868202822,40.9779499634545,36.0896628274965,32.4388611685487
"IMAGE 3.0.1","SSP1-26","World","Emissions|OC","Mt OC/yr",36.3917,35.3887,29.0439282592773,19.8279445129395,18.4190534332275,17.063909530639602,16.0080299377441,16.02174949646,15.2247896194458,14.762579917907699,12.6435604095459
"IMAGE 3.0.1","SSP1-26","World","Emissions|CF4","kt CF4/yr",11.6059,10.6344,20.255994683075,9.75258528442383,3.07057546005249,3.78018359184265,2.80389058113098,2.25088748931885,1.8356693029403701,1.45128514766693,2.26680925369263
"IMAGE 3.0.1","SSP1-26","World","Emissions|SF6","kt SF6/yr",6.3408,7.0443,5.28509837398529,3.4667343696594197,2.21241269512177,1.82757496833801,1.69113898277283,1.5501619577407801,1.3754669427871697,1.1399689912796,0.8968123197555541
